ImageNumber,ObjectNumber,Metadata_Assay,Metadata_Date,Metadata_FileLocation,Metadata_Frame,Metadata_Magnification,Metadata_Plate,Metadata_Series,Metadata_Well,Metadata_Well,Metadata_wavelength,FileName_RawBF,FileName_RawRFP,FileName_well_mask,PathName_RawBF,PathName_RawRFP,PathName_well_mask,Location_Center_X,Location_Center_Y,Number_Object_Number,Worm_Angle_1,Worm_Angle_10,Worm_Angle_11,Worm_Angle_12,Worm_Angle_13,Worm_Angle_14,Worm_Angle_15,Worm_Angle_16,Worm_Angle_17,Worm_Angle_18,Worm_Angle_19,Worm_Angle_2,Worm_Angle_3,Worm_Angle_4,Worm_Angle_5,Worm_Angle_6,Worm_Angle_7,Worm_Angle_8,Worm_Angle_9,Worm_ControlPointX_1,Worm_ControlPointX_10,Worm_ControlPointX_11,Worm_ControlPointX_12,Worm_ControlPointX_13,Worm_ControlPointX_14,Worm_ControlPointX_15,Worm_ControlPointX_16,Worm_ControlPointX_17,Worm_ControlPointX_18,Worm_ControlPointX_19,Worm_ControlPointX_2,Worm_ControlPointX_20,Worm_ControlPointX_21,Worm_ControlPointX_3,Worm_ControlPointX_4,Worm_ControlPointX_5,Worm_ControlPointX_6,Worm_ControlPointX_7,Worm_ControlPointX_8,Worm_ControlPointX_9,Worm_ControlPointY_1,Worm_ControlPointY_10,Worm_ControlPointY_11,Worm_ControlPointY_12,Worm_ControlPointY_13,Worm_ControlPointY_14,Worm_ControlPointY_15,Worm_ControlPointY_16,Worm_ControlPointY_17,Worm_ControlPointY_18,Worm_ControlPointY_19,Worm_ControlPointY_2,Worm_ControlPointY_20,Worm_ControlPointY_21,Worm_ControlPointY_3,Worm_ControlPointY_4,Worm_ControlPointY_5,Worm_ControlPointY_6,Worm_ControlPointY_7,Worm_ControlPointY_8,Worm_ControlPointY_9,Worm_Length
1,11,dauerProtocol3,20220427,nan,0,m2X,p001,0,B01,B01,nan,20220427-dauerProtocol3-p001-m2X_B01_w1.TIF,20220427-dauerProtocol3-p001-m2X_B01_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1559.827412763282,1051.6938069789373,11,-0.22326231023456766,0.0,-0.0073288138668634595,-0.06822363771450402,0.029286697968959885,-0.07286703772217318,0.03625072953688879,-0.014436174275238134,-0.02181455526165066,0.10853598695438982,-0.16594094127232095,0.134081546075125,0.038071381504574564,-0.148752270444527,0.007318603209458985,0.02153858162728639,0.03058950760728818,-0.16568180723466885,0.08283445765546271,1516.0,1553.0,1558.0,1563.0,1568.0882682629272,1574.0,1579.5576333169747,1585.9994226251847,1592.0,1598.175894460419,1604.617683768629,1518.0,1609.8511039106033,1617.0,1523.0,1526.3756204563251,1529.2818758586027,1534.0,1538.6299205690907,1543.0,1547.0,931.0,1041.0078361932924,1053.0468341870478,1065.0858321808032,1077.0882682629272,1088.7496146059411,1100.5576333169747,1111.9994226251847,1123.6239679000882,1135.175894460419,1146.617683768629,942.6247844313825,1158.8511039106033,1170.0,954.6637824251379,967.3756204563251,980.2818758586027,992.437630655897,1004.6299205690905,1016.9298402057811,1029.3830517619099,282.20131611242016
1,12,dauerProtocol3,20220427,nan,0,m2X,p001,0,B01,B01,nan,20220427-dauerProtocol3-p001-m2X_B01_w1.TIF,20220427-dauerProtocol3-p001-m2X_B01_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,189.5791217895609,1041.9192212096107,12,0.14893506999768702,-0.09532432804228996,-0.056613706294072585,0.0,-0.07832464373905657,0.23051171401643344,-0.07506351298640324,-0.015238988990389224,0.07259216325329598,-0.020269930925572943,-0.037083243337331595,-0.07387155701127401,0.07228069038259122,-0.07228069038259344,-0.008572451153706862,0.017107308990295333,-0.008534857836588472,-0.12686163537471318,0.12661259943369885,248.0,194.0,187.86984848098334,182.69834957055025,178.07867965644016,173.45900974233007,169.54644660940653,163.5125631329234,158.1857864376268,153.0,147.0,242.67322330470336,141.32677669529662,136.0,235.7606601717798,229.72677669529662,222.98578643762687,216.95190296114365,211.0,204.88413600817725,198.85025253169403,961.0,1033.6739069349653,1041.8402020253557,1050.3016504294496,1058.9213203435597,1067.5409902576698,1076.4535533905935,1084.4874368670767,1092.8142135623732,1101.1993903345592,1109.4899494936612,969.3267766952968,1117.6732233047035,1126.0,977.2393398282202,985.2732233047034,993.0142135623731,1001.0480970388564,1009.1159379566436,1017.1158639918227,1025.149747468306,210.6639969244291
1,13,dauerProtocol3,20220427,nan,0,m2X,p001,0,B01,B01,nan,20220427-dauerProtocol3-p001-m2X_B01_w1.TIF,20220427-dauerProtocol3-p001-m2X_B01_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,576.3511356660528,1054.2271332105586,13,3.1086244689504383e-15,0.08673641796126352,0.02980942026749611,0.0,0.0751822795513366,0.07908241178654496,-0.009200452453384411,0.059461575145358214,-0.02211540605308082,0.015106230994192948,0.02472349735036028,-0.0805805532302517,0.0021801799669183275,-0.06054650418573848,0.13989777819694593,0.06848874342568445,0.16745577292096003,0.0,0.02851840065573663,705.0,591.2259036901678,577.3788350671766,564.6740308143859,550.1554536893756,535.6368765643654,522.3609401264744,509.49921725095646,495.8090672506924,482.17113601685435,468.68312627163175,692.5524906868552,455.27593643789095,442.0,680.1049813737103,668.0716856229386,656.0271457389381,644.2964953065962,631.4439141180814,618.606203690696,604.9160536904319,1020.0,1062.0,1063.6211649328234,1064.0,1064.0,1064.0,1063.0,1061.0,1059.0,1056.1711360168545,1053.6831262716319,1025.0,1051.0,1048.0,1030.0,1036.0,1041.972854261062,1048.7035046934038,1053.8520286273063,1058.0,1060.0,290.3715425002058
1,14,dauerProtocol3,20220427,nan,0,m2X,p001,0,B01,B01,nan,20220427-dauerProtocol3-p001-m2X_B01_w1.TIF,20220427-dauerProtocol3-p001-m2X_B01_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1178.4295719844358,1208.5178988326848,14,0.04878418243829952,-0.0239364634153576,0.08779186673172346,0.026525235343863418,0.13209712325458112,0.0,0.06456632655371797,-1.7763568394002505e-15,0.06753079670086093,0.01771204784254854,0.03419650655732065,0.1393911408168318,-0.07068152226599844,1.021405182655144e-14,-1.021405182655144e-14,1.021405182655144e-14,0.0,0.1016588977046351,-0.0384720842603401,1233.0,1188.0,1182.3823591761698,1177.0,1170.7443649720208,1164.2182610887598,1156.2779436431258,1148.3376261974915,1140.1044155330442,1131.8712048685966,1123.3451009853354,1229.0330919709468,1114.7440232469248,1106.0,1224.6916953056466,1219.0,1214.0,1209.0,1204.0,1199.0,1194.0,1119.0,1201.715239220438,1210.6176408238302,1219.617499276661,1228.2556350279792,1236.7817389112402,1244.7220563568742,1252.6623738025085,1259.8955844669558,1267.1287951314034,1273.6548990146646,1128.867632116213,1280.0,1286.0,1138.3083046943534,1147.1800319270226,1156.3382687363207,1165.4965055456187,1174.6547423549168,1183.8129791642148,1192.9712159735127,224.5860924232703
1,15,dauerProtocol3,20220427,nan,0,m2X,p001,0,B01,B01,nan,20220427-dauerProtocol3-p001-m2X_B01_w1.TIF,20220427-dauerProtocol3-p001-m2X_B01_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,237.60664206642068,1280.6287822878228,15,0.0025846065078192204,-1.2434497875801753e-14,-0.09631384130997489,-0.05903678090491438,-0.008200490344415279,0.0251487880492387,-0.06948395564714915,-0.0018589871924594714,-0.04350158721737141,0.09289156313275293,0.09839187444558317,-0.0025846065078192204,0.0,-0.016051812403484078,-0.03330717107097758,0.051943589982272886,-0.002584606507811227,-0.13341937858991537,1.2434497875801753e-14,300.0,238.772687604083,233.18629150101506,227.59989539794717,223.0,219.0,215.08334777586285,210.91116523516808,207.44608947565985,204.0,201.0,292.999390334559,197.05086219713516,192.0,285.8272077938642,278.8265981284232,271.8259884629822,265.0,258.53187591328674,251.3596933725919,244.3590837071509,1188.0,1270.2273123959171,1279.8137084989849,1289.4001046020528,1299.3951226764723,1309.6386255607267,1319.9166522241371,1330.0888347648317,1340.5539105243402,1351.0268506601174,1361.684567106745,1197.000609665441,1371.949137802865,1382.0,1206.1727922061357,1215.1734018715767,1224.1740115370178,1233.2469516727951,1242.4681240867133,1251.640306627408,1260.6409162928492,238.00714267493666
1,16,dauerProtocol3,20220427,nan,0,m2X,p001,0,B01,B01,nan,20220427-dauerProtocol3-p001-m2X_B01_w1.TIF,20220427-dauerProtocol3-p001-m2X_B01_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1726.8755788823712,1218.785118863847,16,0.14975884702906672,0.14773962506175886,-0.14773962506176108,-0.07386021365929452,7.549516567451064e-15,-0.09084178928979503,-0.029989585623558135,-0.0722861648322839,0.025646920288466823,0.15033806276189,-0.21969258197129315,0.0,3.552713678800501e-15,-0.07864738617667077,-0.10725898875128825,-0.10804772906733184,-0.057678525853033236,0.053183598641363794,-0.0756776050932304,1860.0,1740.2944045756262,1726.8557116743489,1712.5885916483257,1699.1498987470486,1685.8343114713896,1672.51872419573,1659.9352703274553,1647.503747258544,1635.002370204846,1622.8063179906885,1846.9755206610962,1609.8457366312841,1598.0,1833.9510413221922,1820.9265619832881,1807.9020826443843,1794.4633897431072,1780.431676866705,1767.7072605789806,1754.147311039276,1221.0,1212.0,1214.0,1214.0,1216.0,1219.0,1222.0,1226.0647296725447,1230.496252741456,1236.0,1241.0,1220.0,1244.1542633687159,1250.0,1217.0,1214.0,1211.0,1209.0,1208.431676866705,1209.2927394210194,1211.0,285.3424005204644
1,17,dauerProtocol3,20220427,nan,0,m2X,p001,0,B01,B01,nan,20220427-dauerProtocol3-p001-m2X_B01_w1.TIF,20220427-dauerProtocol3-p001-m2X_B01_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,405.9284332688588,1338.5805931656996,17,0.15890200002065058,0.009435149295026424,0.04083639506376979,-0.02474250467522965,-0.07078491212798421,0.09552741680321386,3.9968028886505635e-15,-0.1197538584401947,0.11975385844019071,3.9968028886505635e-15,0.1212018102766026,-0.060653336390120716,0.017072021297010576,0.10213367999943679,-0.05675778917265961,0.056757789172669826,0.11777253297313806,0.030650783378588287,-0.020648631283222807,332.0,403.0,409.0,414.88904274768896,420.299792046571,426.0,432.535504206708,437.94625350559005,443.357002804472,450.1819656657271,455.5927149646091,341.94628320481473,461.0034642634911,465.0,350.3430566528331,359.0,367.82140950008966,375.35347914253134,383.5926555661596,391.12472520860126,397.24258128866984,1235.0,1327.5097354152558,1338.676409082097,1349.889042747689,1361.299792046571,1372.5906436449932,1383.535504206708,1394.94625350559,1406.357002804472,1417.1819656657271,1428.592714964609,1243.9462832048148,1440.003464263491,1452.0,1254.3430566528332,1263.823401913194,1273.8214095000897,1284.3534791425313,1294.5926555661595,1305.1247252086014,1316.24258128867,273.0391008215938
1,18,dauerProtocol3,20220427,nan,0,m2X,p001,0,B01,B01,nan,20220427-dauerProtocol3-p001-m2X_B01_w1.TIF,20220427-dauerProtocol3-p001-m2X_B01_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1606.0798504926945,1380.1331974176012,18,8.826273045769994e-15,0.061995850654795515,0.0,-1.0658141036401503e-14,0.060340706134611954,0.0,-0.03321517499168436,0.009137541249969794,0.08240923380783349,-0.03749115660554503,0.24490410240933358,0.06322712324014429,-9.880984919163893e-15,-0.06322712324012641,0.007626612428897228,0.04807933946109921,0.0075211713501237565,-0.0632271232401202,0.0632271232401202,1503.0,1597.0799977102265,1607.370612334244,1617.3683337394482,1627.3660551446524,1637.3637765498568,1647.0686047362474,1656.773432922638,1666.7394651325667,1676.633579538623,1686.0455145062003,1513.5835078428313,1695.6469312499166,1703.0,1524.1670156856624,1534.4576303096799,1544.7482449336976,1555.331752776529,1565.8801604186317,1576.2058752433777,1586.4964898673952,1318.0,1371.0799977102265,1377.370612334244,1384.3683337394482,1391.3660551446524,1398.3637765498565,1406.0686047362474,1413.7734329226382,1421.1596434217113,1428.633579538623,1437.0455145062003,1323.583507842831,1445.0,1455.0,1329.1670156856621,1335.4576303096799,1341.7482449336976,1347.331752776529,1353.0,1359.2058752433777,1365.4964898673952,257.9254503389666
1,19,dauerProtocol3,20220427,nan,0,m2X,p001,0,B01,B01,nan,20220427-dauerProtocol3-p001-m2X_B01_w1.TIF,20220427-dauerProtocol3-p001-m2X_B01_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1592.9685169842585,1541.437033968517,19,-0.055249193519621986,0.19436849542309476,-0.15023860351743,-3.114175584073564e-14,0.0,3.114175584073564e-14,-2.020605904817785e-14,-0.021995735277638928,0.04389192831646499,-0.08973060800922134,-0.2327908386695622,0.022912603945536014,0.03233658957407898,-0.02523266884638098,0.13517011119229905,-0.07766152816672667,0.030116498739775455,0.009071473722214007,0.07169771237822309,1502.0,1585.813433410879,1594.8226670922033,1602.9461615400985,1611.6554424256203,1620.3647233111424,1629.0740041966644,1637.7832850821862,1646.492565967708,1655.2854545573603,1663.911127738752,1511.4172882102102,1672.8773902906612,1683.0,1520.2972414274843,1529.8376510682574,1539.2549392784679,1548.7682298345578,1557.7704039388932,1567.065471262042,1576.350476436431,1506.0,1534.4533583527198,1538.8226670922036,1544.9461615400985,1549.6554424256205,1554.3647233111424,1559.0740041966642,1563.7832850821862,1568.492565967708,1573.0,1577.911127738752,1509.0,1582.0,1584.0,1511.2972414274843,1514.0,1517.0,1519.7682298345578,1523.7704039388932,1527.065471262042,1530.6752382182153,213.1985779465904
2,1,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1099.4025367156207,378.93791722296396,1,-0.0053183086314814165,-0.058942273246861965,0.05808256275156809,-0.029178850489296027,1.5765166949677223e-14,-1.5765166949677223e-14,0.016352860097798017,0.027587195482424942,0.09779125214955786,-0.10486302364274858,-0.2678297515935273,-0.028667045948992387,-0.015321578339242192,-0.03210556916305829,-0.014536443674326494,0.007266658943468007,0.02521858283678835,-0.2954300346860276,0.1680893966978959,1047.0,1092.0,1098.1590847223551,1105.0,1111.1689416111312,1117.6738700555195,1124.1787984999075,1130.6837269442958,1137.0,1143.0,1148.0,1051.0,1154.0808579932386,1163.0,1055.0601094204703,1059.4437175212988,1064.0,1068.9180405041425,1074.0,1079.0,1083.8324083099142,269.0,369.51090311783946,380.1590847223552,390.5248428636296,401.16894161113134,411.67387005551944,422.17879849990754,432.68372694429564,443.2667990092913,453.9808756633729,465.400273816583,280.54250377882784,476.0808579932388,485.0,292.06010942047044,303.44371752129894,314.7558015529383,325.9180405041425,337.0123819858478,348.1406722023026,359.6648166198283,263.9871605664045
2,2,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,647.2337317397079,393.9731075697211,2,-0.09570060552595439,0.024968616713008984,0.021494765952570827,0.11179335870745954,-0.0518002563945108,0.09920704276540993,-0.04229848479548215,-0.07312309166116426,0.14164789807426725,-0.1593046941260865,0.24807585466238913,-0.05291177469046704,0.006028290465741604,0.05235569350980329,0.015258203012782134,-0.08328654814494563,8.881784197001252e-16,0.0,-8.881784197001252e-16,625.0,647.0,650.0,652.7035533905934,655.0,656.0,657.5644660940673,658.0,659.0,660.9035533905933,661.0,626.0,663.0,662.0,628.1142135623732,631.0,633.8142135623732,636.0,638.0,641.0,644.0,272.0,383.0050252531696,395.2928932188136,407.70355339059336,419.4544155877286,431.74228355337254,443.43553390593274,456.3180194846606,469.43431457505085,482.09644660940677,494.8384776310851,284.28786796564407,506.712132034356,519.0,296.1142135623731,308.4493903345591,320.81421356237314,333.4393398282202,346.14142135623746,358.42928932188147,370.71715728752554,270.6101730552667
2,3,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,817.0817384370016,374.4122807017544,3,0.14413286090723965,-0.0055302973727728855,-0.12289884065916823,0.26148757499671804,-0.1895376169668932,0.09834858679398639,-0.13524013050112904,0.14903790396077143,-0.027512171922029705,0.01422129897757829,0.10175655360018832,-0.059092025777914614,0.2682209220179046,-0.20650561967386105,0.06902183337010737,-0.07164510993622608,-0.06894386046639456,-0.07915807941323383,0.003969078972378526,905.0,824.5405591591019,816.1213203435594,807.7472077938639,800.1112698372206,791.1502525316938,782.9715728752535,774.3786796564401,766.7857864376267,758.1363961030678,749.5999999999999,896.5807611844575,741.0050252531694,732.0,887.5757359312881,878.8071067811866,868.9798989873223,859.9644660940671,850.6769552621699,841.6719300090004,832.9431457505074,320.0,366.4594408408981,372.87867965644057,379.337056274848,386.88873016277944,392.0,399.0,405.0,412.0,417.8636038969322,424.0,326.4192388155425,429.9949747468306,435.0,331.424264068712,337.0,340.0201010126777,345.0,349.32304473783006,354.3280699909995,360.0,221.56349186104092
2,4,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1040.6763110307413,523.3092224231465,4,0.11937842994674996,-0.05375783401781731,-0.042513588989965934,0.017284137303719138,-0.010757910573673257,0.10071640634730383,-0.0953365759236735,0.09533657592367084,-0.09533657592366729,0.06503797531698252,-0.034430443480715445,0.026937093738146123,-0.0677496799235573,0.08620518574056768,-0.061723248021470445,0.0,-0.09310219703954292,-0.0004887018520751685,-0.010482508217489972,1015.0,1035.0055712401677,1038.1954367560515,1041.8758930804463,1046.0,1049.9439125104227,1054.0,1057.0,1061.0,1064.0,1068.0,1018.1791939393453,1071.319543675605,1075.0,1020.0,1021.4187862445754,1023.6850290065972,1025.0,1027.0,1029.0,1032.0,413.0,514.0222849606706,525.1954367560515,535.8758930804463,546.3725833113715,556.9439125104226,567.4687773117488,578.4310878743106,588.9791848744992,599.9414954370609,610.4895924372496,424.1791939393453,621.3195436756052,632.0,435.62994262425207,446.4187862445755,457.68502900659723,469.3453014366836,480.7218255616185,492.09834968655343,503.0606602491152,244.09902499362136
2,5,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1049.3289168598874,413.92480953958267,5,-0.19807984553457936,-7.105427357601002e-15,-0.046531402295313495,0.04076765225097312,-0.05372724390872463,-0.06111811587467586,0.06111811587467586,0.11701696383876414,-0.1917377853098623,0.09394485328334723,-0.26916221906021637,0.11583784113329643,-0.028350894081220046,-0.05752596988569203,0.057525969885689365,-0.02063237953841468,-0.1234407416531289,0.07821871095620159,0.008328440349652633,953.0,1039.7255177829065,1049.5513649566947,1059.3772121304828,1069.7387874529036,1079.7453084743308,1089.8640488669323,1100.2756824783473,1110.3944228709488,1119.9273768259234,1130.588156308091,961.5329539549746,1140.7096867321447,1152.0,971.5074214224911,980.8917550837375,990.4247090387121,1000.2505562125002,1009.7835101674749,1019.4894091330767,1029.8581128147107,334.0,407.72551778290654,415.55136495669467,423.3772121304827,430.86939372645185,438.74530847433084,445.8640488669323,452.27568247834733,459.3944228709488,467.92737682592343,474.29407815404545,343.53295395497463,481.70968673214463,486.0,351.0,359.89175508373745,368.4247090387121,376.2505562125002,384.7835101674749,393.1170568498075,400.0,261.3483842046061
2,6,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,479.8641840087623,407.28002920774003,6,0.0,0.013689701410278143,-0.04084114215676138,0.06807940833311754,-0.26600594821682755,0.03374638368359539,-0.09011822149680881,-0.10067393931074431,0.09489766273972178,0.06214811438423906,0.0,0.05290912260186209,0.07825524045061005,-0.12263997394332815,0.08782583815718681,-0.08020818983123368,-0.021182395900508855,0.06807940833311088,-0.040927967586629865,581.0,488.7700270478567,478.600505063388,468.37210857587377,458.3195959492891,447.9741901038909,438.8003571337467,429.4718254069478,421.0,413.22860569161946,404.3476659402886,570.925735931288,395.1738329701443,386.0,560.8514718625761,550.5495689014324,539.9112698372207,529.800252531694,519.311774900609,509.1679455198396,499.1154328932549,359.0,400.2299729521433,405.0,409.62789142412623,414.68040405071093,419.0258098961091,426.1996428662534,433.0,440.43086578651037,448.77139430838054,456.6523340597114,364.0,463.8261670298557,471.0,369.0,373.4504310985676,377.08873016277926,382.0,386.0,390.8320544801604,395.8845671067451,242.9066376115486
2,7,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1491.6117056856187,485.62608695652176,7,-0.061983239784899946,-0.08710497846215387,0.08710497846215987,0.0,0.021953715288806852,-0.043848143524172656,-0.11875022641315561,0.03474983189352768,0.01878984429283828,-8.854028621385623e-15,-0.155115753080181,0.0719557990157983,-0.1738351507567089,0.1313593634315971,0.03250322809420475,0.061205625518824525,-0.13069490465340255,-0.09437331239121177,-1.2045919817182948e-14,1380.0,1479.757002179134,1491.393398282202,1503.444007947643,1515.080404050711,1526.7168001537789,1538.249747468306,1549.9895923599145,1561.7355339059327,1573.6765981284234,1585.7272077938642,1390.864213562373,1597.7778174593054,1609.0,1402.0213203435596,1412.8381204973382,1424.4745166004063,1435.4926406871193,1446.3568542494925,1456.928174593052,1468.1206060760662,437.0,485.0,489.0,492.0,496.0,500.0,504.24974746830594,508.0,510.2644660940672,513.0,516.0,442.8642135623731,519.0,520.0,448.02132034355964,454.0,458.0,463.4926406871194,469.35685424949247,475.9281745930522,481.0,265.8650070512058
2,8,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1413.0206923995224,538.1953840031834,8,-0.06578597126800712,0.07115582229590744,0.03507293478512907,-0.03648476593760708,0.06982818934341428,-0.016643218834968332,0.016643218834968332,-0.013370693703858016,-0.05154416794608374,-0.04368415120677005,-0.10124149301264684,0.06578597126800356,1.0547118733938987e-14,0.14029878050657685,-0.07446815806717277,0.07446815806717577,0.07342313471286277,0.05178690809425057,0.12086385012009937,1360.0,1416.0,1419.3380220877555,1422.0,1424.324508187102,1427.0,1429.0,1431.0,1433.0,1435.170917804321,1437.9517874930498,1367.089437127386,1441.0,1445.0,1374.4717674735853,1381.5612046009712,1388.6506417283572,1394.32586529337,1400.8797685148234,1406.5549920798362,1411.5231088636624,451.0,526.6946979728641,536.3380220877555,546.2613728689066,556.3245081871021,566.2422613273222,576.4398123377166,585.8089362233646,596.006487233759,606.3418356086419,616.8553624791493,459.0894371273859,626.6308761143518,636.0,466.4717674735854,474.5612046009712,482.65064172835724,491.32586529337004,499.87976851482324,508.5549920798361,517.5231088636624,220.519562702811
2,9,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,956.7157692307692,588.7319230769231,9,-0.09963378341028739,0.09027580960513903,-0.015358871771669724,0.030866351291032545,0.08014079471276081,0.07570681802542611,-0.05234931734943671,0.04181204071466982,-0.03141383521080798,0.06587807723043526,-0.0996337834102865,-0.0050116568004177076,-0.08266215546532818,0.14311575502319873,-0.019345573103157543,-0.036096369654292415,0.18800799254908318,0.007274065093323845,0.09027580960513903,942.0,964.0,964.0,963.0,962.1656854249492,961.0,959.0,956.2374368670763,954.0,951.3424621202458,949.0,944.0,946.0,944.0,947.0,950.0495689014325,953.9112698372209,956.3587572106362,959.0,962.0,963.0,484.0,577.2103030380331,588.6715728752539,599.7186291501016,610.8343145750508,621.8127416997971,632.4455844122717,642.7625631329236,653.2970562748478,663.6575378797542,674.1485281374239,494.63284271247466,684.3671572875254,695.0,504.85147186257615,515.0495689014324,524.9112698372209,535.3587572106362,545.7259884629823,555.9446176130839,566.1632467631854,229.22539674441634
