Count_NonOverlappingWorms,Count_OverlappingWorms,Count_Welloutline,Count_WormObjects,ExecutionTime_01Images,ExecutionTime_02Metadata,ExecutionTime_03NamesAndTypes,ExecutionTime_04Groups,ExecutionTime_05ImageMath,ExecutionTime_06MaskImage,ExecutionTime_07MaskImage,ExecutionTime_08IdentifyPrimaryObjects,ExecutionTime_09CorrectIlluminationCalculate,ExecutionTime_10CorrectIlluminationApply,ExecutionTime_11IdentifyPrimaryObjects,ExecutionTime_12ConvertObjectsToImage,ExecutionTime_13UntangleWorms,ExecutionTime_14MeasureObjectSizeShape,ExecutionTime_15MeasureObjectIntensity,ExecutionTime_16RescaleIntensity,ExecutionTime_17OverlayOutlines,FileName_RawBF,ImageNumber
30.0,30.0,1.0,60.0,0.0,0.0,0.3899999999994179,0.0,0.06999999999970896,0.06999999999970896,0.09000000000014552,1.5799999999999272,197.6899999999987,0.030000000000654836,2.4500000000007276,0.019999999998617568,37.100000000000364,0.37000000000080036,0.7200000000011642,0.039999999997235136,0.9600000000009459,20220407-dauerProtocol1-p002-m2X_G02_w1.TIF,74
27.0,27.0,1.0,50.0,0.0,0.0,0.4500000000007276,0.0,0.07000000000152795,0.049999999999272404,0.07999999999992724,1.7699999999986176,205.89000000000124,0.020000000000436557,2.0200000000004366,0.00999999999839929,27.539999999999054,0.31999999999970896,0.7800000000024738,0.039999999999054126,1.0100000000002183,20220407-dauerProtocol1-p002-m2X_G03_w1.TIF,75
44.0,44.0,1.0,72.0,0.0,0.0,0.3900000000012369,0.0,0.06999999999970896,0.06999999999970896,0.1000000000003638,1.7199999999993452,191.82999999999993,0.020000000000436557,2.569999999999709,0.020000000000436557,44.5,0.5200000000004366,0.7899999999990541,0.05999999999949068,1.0400000000008731,20220407-dauerProtocol1-p002-m2X_G04_w1.TIF,76
32.0,32.0,1.0,62.0,0.0,0.0,0.37000000000080036,0.0,0.07999999999992724,0.06999999999970896,0.07999999999992724,1.7199999999993452,198.53000000000065,0.029999999998835847,2.0900000000019645,0.010000000000218279,39.899999999999636,0.3999999999978172,0.7700000000004366,0.050000000001091394,0.7799999999988358,20220407-dauerProtocol1-p002-m2X_G05_w1.TIF,77
43.0,43.0,1.0,59.0,0.0,0.0,0.3599999999987631,0.0,0.07999999999992724,0.07000000000152795,0.09000000000014552,1.7999999999974534,182.3199999999997,0.020000000000436557,2.5100000000020373,0.010000000000218279,47.969999999997526,0.4900000000016007,0.7600000000002183,0.049999999999272404,1.0400000000008731,20220407-dauerProtocol1-p002-m2X_G06_w1.TIF,78
24.0,24.0,1.0,57.0,0.0,0.0,0.3900000000012369,0.0,0.06999999999970896,0.07999999999810825,0.09000000000014552,1.6700000000018917,186.10999999999876,0.020000000000436557,2.0499999999992724,0.020000000000436557,26.56999999999971,0.3100000000013097,0.749999999998181,0.06000000000130967,0.8000000000010914,20220407-dauerProtocol1-p002-m2X_G07_w1.TIF,79
36.0,36.0,1.0,52.0,0.0,0.0,0.3999999999996362,0.0,0.06999999999970896,0.06000000000130967,0.1000000000003638,1.7300000000013824,179.6899999999987,0.020000000000436557,2.469999999999345,0.010000000000218279,45.11000000000058,0.41999999999825377,0.7400000000016007,0.040000000000873115,1.0400000000008731,20220407-dauerProtocol1-p002-m2X_G08_w1.TIF,80
41.0,41.0,1.0,46.0,0.0,0.0,0.3400000000001455,0.0,0.06999999999970896,0.06999999999970896,0.09000000000196451,1.749999999998181,187.4300000000003,0.020000000000436557,2.029999999998836,0.010000000000218279,46.86999999999898,0.4600000000009459,0.7600000000002183,0.039999999999054126,0.9900000000016007,20220407-dauerProtocol1-p002-m2X_G09_w1.TIF,81
15.0,15.0,1.0,18.0,0.0,0.0,0.3500000000003638,0.0,0.06999999999970896,0.06999999999970896,0.1000000000003638,1.6900000000005093,180.8799999999992,0.010000000000218279,2.4499999999989086,0.020000000000436557,17.909999999999854,0.21999999999934516,0.6900000000005093,0.040000000000873115,0.8099999999976717,20220407-dauerProtocol1-p002-m2X_G10_w1.TIF,82
31.0,31.0,1.0,60.0,0.0,0.0,0.37000000000261934,0.0,0.08000000000174623,0.06999999999970896,0.07999999999810825,1.7100000000009459,176.61999999999898,0.020000000000436557,2.4400000000005093,0.010000000000218279,38.6299999999992,0.4000000000014552,0.7699999999986176,0.049999999999272404,0.9899999999997817,20220407-dauerProtocol1-p002-m2X_G11_w1.TIF,83
28.0,28.0,1.0,64.0,0.0,0.0,0.4400000000005093,0.0,0.05999999999949068,0.06000000000130967,0.07999999999992724,1.679999999998472,173.07999999999993,0.029999999998835847,2.5100000000002183,0.010000000000218279,31.290000000000873,0.27000000000043656,0.5900000000001455,0.039999999999054126,0.7900000000008731,20220407-dauerProtocol1-p002-m2X_G12_w1.TIF,84
