ImageNumber,ObjectNumber,Metadata_Assay,Metadata_Date,Metadata_FileLocation,Metadata_Frame,Metadata_Magnification,Metadata_Plate,Metadata_Series,Metadata_Well,Metadata_wavelength,Number_Object_Number,Worm_Length
43,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,D07,nan,14,271.8100138009287
43,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,D07,nan,15,285.09040379562214
43,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,D07,nan,16,253.6924820655327
43,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,D07,nan,17,257.676190233249
43,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,D07,nan,18,231.46708532111663
43,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,D07,nan,19,269.0315292925767
43,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,D07,nan,20,273.96046148071105
43,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,D07,nan,21,261.6639969244294
43,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,D07,nan,22,233.19090885901056
43,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,D07,nan,23,274.12846224514414
43,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,D07,nan,24,273.5028313025848
43,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,D07,nan,25,256.3208511739215
43,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,D07,nan,26,262.3077057546829
43,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,D07,nan,27,245.78174593052051
43,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,D07,nan,28,263.67619023324914
43,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,D07,nan,29,255.54939433138279
43,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,D07,nan,30,263.8391403637994
43,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,D07,nan,31,246.73456614590776
43,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,D07,nan,32,256.16652224137096
43,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,D07,nan,33,272.6518036156093
43,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,D07,nan,34,270.70562748477215
43,35,dauerProtocol1,20220407,nan,0,m2X,p002,0,D07,nan,35,236.75304351872134
43,36,dauerProtocol1,20220407,nan,0,m2X,p002,0,D07,nan,36,257.1361328794286
43,37,dauerProtocol1,20220407,nan,0,m2X,p002,0,D07,nan,37,224.20815280171357
43,38,dauerProtocol1,20220407,nan,0,m2X,p002,0,D07,nan,38,230.46298679765252
44,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,1,253.048245010291
44,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,2,254.55129855222134
44,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,3,277.2305360932477
44,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,4,271.57116094862096
44,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,5,286.67619023324914
44,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,6,276.59292911256404
44,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,7,262.61626451451656
44,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,8,207.56139097637228
44,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,9,261.23759005323654
44,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,10,273.3077057546824
44,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,11,266.3901329303766
44,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,12,265.2203461105336
44,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,13,259.4439567995395
44,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,14,281.2955124458628
44,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,15,277.11984104714537
44,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,16,244.6223663640867
44,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,17,278.24978336205595
44,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,18,261.70562748477215
44,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,19,260.1370849898482
44,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,20,278.72287142747507
44,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,21,266.632773617496
44,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,22,288.62593692820275
44,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,23,220.89444430272843
44,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,24,271.81653980156955
44,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,25,257.72360626719865
44,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,26,289.6680954478932
44,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,27,243.39013293037684
44,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,28,251.04698717986906
44,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,29,188.8666042410481
44,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,30,274.6584230342076
44,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,31,275.01249929446334
44,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,32,280.4023262391965
44,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,33,271.6744041778389
44,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,34,273.1559952758288
44,35,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,35,252.5798304023032
44,36,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,36,280.13613287942894
44,37,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,37,254.50871588145938
44,38,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,38,245.50461735799527
44,39,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,39,247.38373580902567
44,40,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,40,239.11984104714497
44,41,dauerProtocol1,20220407,nan,0,m2X,p002,0,D08,nan,41,234.1177401624766
45,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,1,243.14065555396382
45,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,2,264.9898987322339
45,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,3,257.094502319086
45,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,4,261.99747026125135
45,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,5,234.5666382740856
45,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,6,254.63360756248733
45,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,7,260.24883125163717
45,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,8,254.27826850315978
45,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,9,245.60333636597312
45,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,10,266.58609242327043
45,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,11,257.31332635388287
45,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,12,258.6630448140101
45,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,13,268.25089540038033
45,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,14,258.8355697996831
45,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,15,259.9523666953552
45,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,16,311.2013161124204
45,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,17,249.64496692631607
45,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,18,235.04877323527947
45,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,19,274.27238392428586
45,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,20,265.93607486307167
45,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,21,250.73916325975864
45,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,22,270.0381487111747
45,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,23,271.3208511739217
45,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,24,257.937859371777
45,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,25,275.8893936688457
45,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,26,233.83556979968319
45,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,27,261.47055832666996
45,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,28,271.6336075624872
45,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,29,278.0297432371662
45,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,30,249.65180361560962
45,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,31,257.72287142747473
45,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,D09,nan,32,206.63961030678948
46,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,1,215.32196321224583
46,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,2,258.78783738977097
46,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,3,225.97496725758458
46,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,4,259.5634918610411
46,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,5,263.696707873996
46,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,6,239.6802887567131
46,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,7,256.50283130258504
46,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,8,277.1302483005543
46,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,9,287.4792786299364
46,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,10,268.2203461105331
46,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,11,246.14927829866764
46,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,12,201.58073580374398
46,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,13,290.2203461105333
46,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,14,276.0416217167281
46,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,15,271.4949449443098
46,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,16,277.04877323527984
46,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,17,276.3502884254447
46,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,18,281.60922094484766
46,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,19,242.72287142747481
46,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,20,264.26197667087587
46,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,21,277.41451954801687
46,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,22,253.5163793470392
46,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,23,256.022867624302
46,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,24,264.9188309203686
46,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,25,271.84597705309244
46,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,26,254.17187886089746
46,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,27,251.3797256769673
46,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,28,255.04698717986935
46,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,29,282.0689152717172
46,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,30,250.14654013283854
46,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,31,251.69879079547837
46,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,32,230.676190233249
46,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,33,278.01838387333765
46,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,34,286.86574189092977
46,35,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,35,263.76354987739865
46,36,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,36,279.5087158814591
46,37,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,37,244.94553000606157
46,38,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,38,238.93607486307155
46,39,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,39,216.64401481589655
46,40,dauerProtocol1,20220407,nan,0,m2X,p002,0,D10,nan,40,207.4498413784134
47,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,1,260.2497833620564
47,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,2,259.23081573328506
47,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,3,281.9653517834693
47,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,4,263.0365799264598
47,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,5,283.37193687725477
47,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,6,268.85438252710117
47,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,7,272.45079348883246
47,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,8,260.7749092412272
47,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,9,268.57568516986095
47,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,10,244.74547198970396
47,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,11,256.80613254816
47,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,12,289.5919770021445
47,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,13,259.37972567696704
47,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,14,274.6137436193828
47,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,15,223.89801486684442
47,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,16,280.6883835420691
47,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,17,279.02739356762095
47,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,18,321.08287897558387
47,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,19,223.22034611053328
47,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,20,288.4802307403555
47,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,21,269.52186130069805
47,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,22,304.7766952966375
47,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,23,220.87541430461533
47,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,24,285.80613254816024
47,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,25,269.8233764908631
47,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,26,280.55129855222094
47,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,27,271.75945135393454
47,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,28,276.0954544295053
47,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,29,245.86500705120568
47,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,30,275.79298712892125
47,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,31,271.3084405944064
47,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,32,301.2185600551229
47,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,33,271.16904313650474
47,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,34,263.41168382362406
47,35,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,35,269.934288807661
47,36,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,36,267.5036652475762
47,37,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,37,260.74241899461634
47,38,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,38,249.01974423097215
47,39,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,39,289.6831868504479
47,40,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,40,301.77574318621834
47,41,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,41,252.52164403000288
47,42,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,42,256.0243866176399
47,43,dauerProtocol1,20220407,nan,0,m2X,p002,0,D11,nan,43,220.73327868088427
48,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,1,216.68376176226607
48,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,2,243.1881706931811
48,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,3,263.0460350694502
48,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,4,252.0954544295052
48,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,5,249.158733441658
48,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,6,265.41273349260604
48,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,7,268.1414894989554
48,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,8,289.998519930233
48,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,9,285.1187898314585
48,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,10,258.42545476077385
48,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,11,267.348502370034
48,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,12,261.56854249492403
48,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,13,236.6345596729065
48,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,14,271.710678118655
48,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,15,275.0071426749371
48,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,16,280.9881126768238
48,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,17,263.81118318204324
48,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,18,273.33030631691173
48,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,19,280.27238392428535
48,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,20,262.6137436193826
48,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,21,277.8884415584267
48,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,22,252.13024830055429
48,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,23,289.6363441816122
48,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,24,224.1248916810281
48,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,25,288.43176349071933
48,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,26,253.93607486307133
48,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,27,271.50461735799524
48,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,28,248.76450198781785
48,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,29,272.78174593052046
48,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,30,254.59082822789543
48,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,31,281.1474922432574
48,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,32,261.81653980156955
48,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,33,273.9292381737783
48,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,34,273.7160347381812
48,35,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,35,247.4507934888325
48,36,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,36,281.59292911256404
48,37,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,37,250.20815280171368
48,38,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,38,257.3018211758081
48,39,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,39,230.38329624108303
48,40,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,40,235.32590180780468
48,41,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,41,264.4488892679946
48,42,dauerProtocol1,20220407,nan,0,m2X,p002,0,D12,nan,42,256.1680910260859
49,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,1,254.8599564173228
49,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,2,273.10081104903196
49,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,3,273.91073613501254
49,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,4,274.28962786698827
49,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,5,255.7871025500468
49,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,6,265.9662469543181
49,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,7,258.47518010647264
49,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,8,325.4627695269578
49,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,9,277.9107361350125
49,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,10,261.4457428549498
49,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,11,281.7558792431138
49,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,12,269.98306204294056
49,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,13,251.77490924122722
49,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,14,280.22539674441634
49,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,15,267.8355697996829
49,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,16,266.46298679765243
49,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,17,284.6797607973653
49,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,18,301.3919189857871
49,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,19,264.4629867976525
49,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,20,259.70562748477175
49,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,21,224.99399725569754
49,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,22,288.11984104714554
49,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,23,271.95867542530095
49,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,24,248.47591882116106
49,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,25,229.44984137841357
49,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,26,269.93333669724166
49,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,27,277.93428880766095
49,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,28,207.681240867132
49,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,29,321.91609275453925
49,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,30,267.7063623244958
49,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,31,269.3578599544616
49,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,32,294.67619023324914
49,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,33,205.1950073824744
49,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,34,239.7556619724186
49,35,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,35,271.1180549917347
49,36,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,36,288.182286114307
49,37,dauerProtocol1,20220407,nan,0,m2X,p002,0,E01,nan,37,269.6318215070771
50,1,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,1,268.01754992834617
50,2,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,2,268.54624791833805
50,3,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,3,280.90821027122865
50,4,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,4,273.5284807192965
50,5,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,5,274.59607552560846
50,6,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,6,264.2918339328646
50,7,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,7,272.34755025961476
50,8,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,8,258.18995674859144
50,9,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,9,270.6897438997036
50,10,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,10,273.05822837826986
50,11,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,11,239.7645019878176
50,12,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,12,246.7790077646909
50,13,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,13,279.5096679918785
50,14,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,14,274.85281374238605
50,15,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,15,271.7817459305205
50,16,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,16,258.27238392428524
50,17,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,17,305.05822837826986
50,18,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,18,290.136132879429
50,19,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,19,288.0764244313919
50,20,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,20,266.23253941935326
50,21,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,21,271.7332786808845
50,22,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,22,262.4366959591745
50,23,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,23,267.50966799187825
50,24,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,24,259.51912313486883
50,25,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,25,232.852813742386
50,26,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,26,251.54446186292728
50,27,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,27,258.1474922432574
50,28,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,28,290.87446219419627
50,29,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,29,280.83461768926395
50,30,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,30,290.8450249426738
50,31,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,31,265.0660171779824
50,32,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,32,256.77574318621834
50,33,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,33,262.7817459305205
50,34,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,34,267.6630448140103
50,35,dauerProtocol1,20220407,nan,0,m2X,p002,0,E02,nan,35,206.137084989848
