ImageNumber,ObjectNumber,Metadata_Date,Metadata_Experiment,Metadata_Group,Metadata_Magnification,Metadata_Plate,Metadata_Well,FileName_RawBF,FileName_RawRFP,FileName_wellmask_98.png,PathName_RawBF,PathName_RawRFP,PathName_wellmask_98.png,AreaShape_Area,AreaShape_BoundingBoxArea,AreaShape_BoundingBoxMaximum_X,AreaShape_BoundingBoxMaximum_Y,AreaShape_BoundingBoxMinimum_X,AreaShape_BoundingBoxMinimum_Y,AreaShape_Center_X,AreaShape_Center_Y,AreaShape_Compactness,AreaShape_ConvexArea,AreaShape_Eccentricity,AreaShape_EquivalentDiameter,AreaShape_EulerNumber,AreaShape_Extent,AreaShape_FormFactor,AreaShape_MajorAxisLength,AreaShape_MaxFeretDiameter,AreaShape_MaximumRadius,AreaShape_MeanRadius,AreaShape_MedianRadius,AreaShape_MinFeretDiameter,AreaShape_MinorAxisLength,AreaShape_Orientation,AreaShape_Perimeter,AreaShape_Solidity,Intensity_IntegratedIntensityEdge_MaskedRFP,Intensity_IntegratedIntensity_MaskedRFP,Intensity_LowerQuartileIntensity_MaskedRFP,Intensity_MADIntensity_MaskedRFP,Intensity_MassDisplacement_MaskedRFP,Intensity_MaxIntensityEdge_MaskedRFP,Intensity_MaxIntensity_MaskedRFP,Intensity_MeanIntensityEdge_MaskedRFP,Intensity_MeanIntensity_MaskedRFP,Intensity_MedianIntensity_MaskedRFP,Intensity_MinIntensityEdge_MaskedRFP,Intensity_MinIntensity_MaskedRFP,Intensity_StdIntensityEdge_MaskedRFP,Intensity_StdIntensity_MaskedRFP,Intensity_UpperQuartileIntensity_MaskedRFP,Location_CenterMassIntensity_X_MaskedRFP,Location_CenterMassIntensity_Y_MaskedRFP,Location_CenterMassIntensity_Z_MaskedRFP,Location_Center_X,Location_Center_Y,Location_MaxIntensity_X_MaskedRFP,Location_MaxIntensity_Y_MaskedRFP,Location_MaxIntensity_Z_MaskedRFP,Number_Object_Number,Parent_WormObjects,Worm_Angle_1,Worm_Angle_10,Worm_Angle_11,Worm_Angle_12,Worm_Angle_13,Worm_Angle_14,Worm_Angle_15,Worm_Angle_16,Worm_Angle_17,Worm_Angle_18,Worm_Angle_19,Worm_Angle_2,Worm_Angle_3,Worm_Angle_4,Worm_Angle_5,Worm_Angle_6,Worm_Angle_7,Worm_Angle_8,Worm_Angle_9,Worm_ControlPointX_1,Worm_ControlPointX_10,Worm_ControlPointX_11,Worm_ControlPointX_12,Worm_ControlPointX_13,Worm_ControlPointX_14,Worm_ControlPointX_15,Worm_ControlPointX_16,Worm_ControlPointX_17,Worm_ControlPointX_18,Worm_ControlPointX_19,Worm_ControlPointX_2,Worm_ControlPointX_20,Worm_ControlPointX_21,Worm_ControlPointX_3,Worm_ControlPointX_4,Worm_ControlPointX_5,Worm_ControlPointX_6,Worm_ControlPointX_7,Worm_ControlPointX_8,Worm_ControlPointX_9,Worm_ControlPointY_1,Worm_ControlPointY_10,Worm_ControlPointY_11,Worm_ControlPointY_12,Worm_ControlPointY_13,Worm_ControlPointY_14,Worm_ControlPointY_15,Worm_ControlPointY_16,Worm_ControlPointY_17,Worm_ControlPointY_18,Worm_ControlPointY_19,Worm_ControlPointY_2,Worm_ControlPointY_20,Worm_ControlPointY_21,Worm_ControlPointY_3,Worm_ControlPointY_4,Worm_ControlPointY_5,Worm_ControlPointY_6,Worm_ControlPointY_7,Worm_ControlPointY_8,Worm_ControlPointY_9,Worm_Length,Worm_MeanIntensity_StraightenedImage_T1of1_L1of3,Worm_MeanIntensity_StraightenedImage_T1of1_L2of3,Worm_MeanIntensity_StraightenedImage_T1of1_L3of3,Worm_StdIntensity_StraightenedImage_T1of1_L1of3,Worm_StdIntensity_StraightenedImage_T1of1_L2of3,Worm_StdIntensity_StraightenedImage_T1of1_L3of3
96,4,20220420,dauerProtocol2,p001_H12,m2X,p001,H12,20220420-dauerProtocol2-p001-m2X_H12_w1.TIF,20220420-dauerProtocol2-p001-m2X_H12_w2.TIF,wellmask_98.png,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/input_data/well_masks/,1942,8415,797,554,644,499,721.9881565396498,519.7291452111225,5.097423001566028,2505,0.9939001605856392,49.725558778918575,1,0.23077837195484255,0.1961775586787246,164.5495133648713,160.0124995117569,7.280109889280518,3.5197991643230635,3.1622776601683795,19.210576325934795,18.14711148780346,72.76345525035347,352.69953083036154,0.7752495009980039,8.444007027894258,51.85761824995279,0.025848783552646637,0.0007782094180583954,0.4657961972226398,0.03793392702937126,0.03793392702937126,0.02732688358541831,0.026703201982467967,0.02667277120053768,0.02536049485206604,0.023117417469620705,0.0012236729219315503,0.001260580728078661,0.027420463040471077,721.5434918031957,519.590439156816,0.0,721.9881565396498,519.7291452111225,696.0,504.0,0.0,4,11,0.13594540045378165,0.14365065047636222,-0.16927657849446132,0.13386671115114895,0.013938108726609388,0.006680614754127789,5.304111410353585e-05,0.13608220402481108,0.07463383838290549,-0.019793262225630603,0.06311361881329802,-0.01369215774949123,0.12150661430705365,-0.11239491305746524,0.12198045348081638,-0.1310921547304031,0.1310921547304067,-3.608224830031759e-15,0.007206764635309171,645.0,715.3510585574993,723.0535954295569,730.3455339021322,738.4533928401479,746.0487747003255,753.3795011061893,760.6900243696778,768.0003872351253,774.8968573342813,781.5608537893424,652.7247368258614,788.3515813892093,795.0,660.0352600893498,668.1742104775843,675.9285449530094,684.0378976916803,691.7626345175419,699.9015849057763,707.6263217316377,503.0,515.0,517.053595429557,520.172766951066,522.113348210037,525.0487747003255,528.0,531.0,534.0003872351253,538.0,542.5608537893424,503.0,547.013686041907,552.0,504.0,505.0,506.92854495300935,508.0,510.0,511.0,513.0,171.06327901215283,0.026887265191303862,0.02594398784384977,0.02744372007638666,0.001037795848588231,0.0010310723443812673,0.000970661197942528
96,5,20220420,dauerProtocol2,p001_H12,m2X,p001,H12,20220420-dauerProtocol2-p001-m2X_H12_w1.TIF,20220420-dauerProtocol2-p001-m2X_H12_w2.TIF,wellmask_98.png,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/input_data/well_masks/,2846,11045,1344,761,1297,526,1318.801124385102,641.8696416022487,7.242386740690118,3203,0.9980173798638934,60.196675525449685,1,0.2576731552738796,0.13807602877400488,243.5761161233383,237.91805311913595,7.615773105863909,3.5412054528835304,3.1622776601683795,15.137110832399015,15.330421244794188,-11.332280178096116,508.9360748630709,0.8885419918826101,12.618631323799491,75.51300863921642,0.02557412162423134,0.0007476937025785446,0.5344550357934851,0.043442435562610626,0.043442435562610626,0.026848151752764875,0.026533031847932684,0.026306554675102234,0.02388036996126175,0.022827496752142906,0.0013495996088918924,0.0017501753735522632,0.02708476409316063,1318.9340436831926,641.3519789268702,0.0,1318.801124385102,641.8696416022487,1321.0,661.0,0.0,5,12,0.0,0.01229324369042284,-0.024533566775131854,0.011788392329870945,0.03930620330557755,-0.08968048008552576,-0.0007697949640617097,-0.07174571939906604,-0.00773159674151791,0.08024711110464566,-0.08615441251599898,-0.03574306276651629,0.0037068747933122204,0.11203915735469305,-0.08000296938148721,0.05173028441359673,-0.014493922353520539,0.027244954401351773,-0.013655108926643456,1341.0,1321.277817459305,1318.7071067811864,1316.0,1313.5656854249492,1311.0,1308.0,1306.0,1304.0100505063388,1303.0,1302.0,1339.0,1300.0,1299.0,1337.0,1335.4091883092037,1333.8686291501017,1331.0,1329.0,1326.4192388155425,1324.0,527.0,631.7221825406949,643.2928932188136,654.8071067811867,666.4343145750508,678.0071067811866,689.4000000000001,701.2071067811867,713.0100505063389,723.5786796564404,734.9715728752537,538.8071067811866,746.7786796564403,759.0,550.6142135623732,562.5908116907964,573.8686291501016,585.2071067811867,597.0142135623731,608.5807611844575,620.2142135623733,252.71067811865498,0.026359514188205972,0.026714361061947942,0.026508893259506307,0.0012028099706919042,0.002209417690918849,0.0012741108622630422
96,6,20220420,dauerProtocol2,p001_H12,m2X,p001,H12,20220420-dauerProtocol2-p001-m2X_H12_w1.TIF,20220420-dauerProtocol2-p001-m2X_H12_w2.TIF,wellmask_98.png,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/input_data/well_masks/,2731,20806,710,780,607,578,650.5162943976566,674.663127059685,7.02025893104123,3677,0.995905896940893,58.96793363067532,1,0.13126021339998079,0.14244488840409225,230.79539181818797,224.94888308235718,7.280109889280518,3.517374951134408,3.1622776601683795,21.913466179497938,20.86298996933845,-26.555623387190163,490.842712474619,0.7427250475931466,10.868589367717505,71.99316423758864,0.02540627121925354,0.0007782094180583954,0.04840130800650098,0.034195467829704285,0.04115358367562294,0.026638699430680157,0.026361466216619788,0.026153963059186935,0.0237582977861166,0.022827496752142906,0.0012260361346633196,0.0016672198010427516,0.02696269191801548,650.5419024968647,674.7041990924042,0.0,650.5162943976566,674.663127059685,626.0,725.0,0.0,6,14,0.05837733543135659,-0.045753167036507225,-0.06863075791906703,-0.0001951809625198031,-0.12347213137724689,0.09662054096337824,-0.09662054096337824,0.055826184279439195,-0.0008059143382967981,0.06864704239862429,-0.06864704239862429,-0.05837733543136503,-0.0667133964167359,0.01175661293957786,0.04342269546449673,0.07644876134076961,-0.1316280697448442,0.02208441155614871,-0.04430544704816519,708.0,652.0,646.5398448916083,641.5544895525491,637.2762409946763,633.0,630.0,626.0,623.0,619.4205321112452,615.849390334559,701.6004310985675,611.5711417766862,608.0,694.9079689783217,688.5084000768893,682.8159379566433,677.0,670.723906934965,663.6172312523461,657.9247691321001,579.0,663.6714682732013,673.4601551083917,683.4455104474509,693.7237590053237,704.0028391230999,714.8105555697274,725.2040584539817,736.0117749006092,746.5794678887548,757.150609665441,588.3995689014324,767.4288582233138,778.0,597.0920310216783,606.4915999231107,616.1840620433567,625.8253787975414,635.276093065035,644.3827687476539,654.0752308678999,241.0071426749367,0.026647834294205437,0.026393979793475988,0.02593501945829645,0.001275933017480309,0.0020969678792501292,0.0010099794264477181
96,7,20220420,dauerProtocol2,p001_H12,m2X,p001,H12,20220420-dauerProtocol2-p001-m2X_H12_w1.TIF,20220420-dauerProtocol2-p001-m2X_H12_w2.TIF,wellmask_98.png,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/input_data/well_masks/,2675,24156,1544,788,1361,656,1450.952523364486,722.1185046728972,6.730690158534774,2992,0.9978184893135137,58.360224315594955,1,0.11073853286968041,0.14857317399048023,229.6172472210235,223.6604569431083,7.211102550927978,3.507943761188654,3.605551275463989,15.698916848625222,15.158673278519203,54.00771554827645,475.65999231107196,0.8940508021390374,10.06086828559637,71.99826071038842,0.025848783552646637,0.0008392464369535446,0.766118447004084,0.038803692907094955,0.05517662316560745,0.027265225706223226,0.026915237648743335,0.02667277120053768,0.025055313482880592,0.022812237963080406,0.0014120278052978043,0.0018503990547912275,0.027542535215616226,1451.5969144853357,722.532868713579,0.0,1450.952523364486,722.1185046728972,1498.0,758.0,0.0,7,16,-0.032513421744107096,-0.05254011341740594,0.10362131633398963,-0.05108120291655882,-2.4868995751603507e-14,0.013136646009889397,-0.09198105026361059,0.009451987766658565,-0.018937861044079907,0.0418852007386975,-0.08173572303092624,0.016328598425270457,-0.028788154149039347,-0.009197907848021658,-0.02931349207560996,0.0,-8.548717289613705e-15,8.548717289613705e-15,0.06729955407267096,1362.0,1442.9012735049487,1451.7275854394911,1460.7833291785212,1469.380209308576,1478.206521243118,1487.0328331776605,1495.8008011073507,1504.9693826519313,1514.0975554189145,1523.3065457410921,1370.7543679822074,1532.335965725626,1542.0,1379.6526238690847,1388.478935803627,1397.431685491203,1406.4244528915256,1415.5436580448813,1424.6628631982371,1433.782068351593,657.0,714.9012735049488,721.7275854394911,728.0,735.3802093085759,742.2065212431182,749.0328331776606,756.0,762.0,768.0975554189145,774.0,664.0,780.335965725626,786.0,670.6526238690848,677.4789358036271,684.0,690.4244528915253,696.5436580448812,702.6628631982371,708.7820683515929,233.07725837638316,0.026350074877853853,0.027091762980848637,0.027271962528427444,0.0012492276123056902,0.0023215646534035317,0.0011534507020121289
96,8,20220420,dauerProtocol2,p001_H12,m2X,p001,H12,20220420-dauerProtocol2-p001-m2X_H12_w1.TIF,20220420-dauerProtocol2-p001-m2X_H12_w2.TIF,wellmask_98.png,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/input_data/well_masks/,2921,30210,1349,828,1159,669,1253.8955837042108,746.9811708319069,7.334018120461961,3453,0.9979776799748841,60.984692424996375,1,0.0966898378020523,0.1363509039076401,251.22405698212603,245.70307283385773,7.211102550927978,3.504747504302034,3.605551275463989,16.336055142879882,15.969138295532181,52.01756484724643,518.8498551495554,0.8459310744280336,10.663630153983831,76.841855853796,0.02536049485206604,0.0008392464369535446,0.4917959874071934,0.035934995859861374,0.048615243285894394,0.026996532035402105,0.02630669491742417,0.026199741289019585,0.024765392765402794,0.02232394926249981,0.0011178852002298254,0.0015081298466716128,0.02705424651503563,1254.316792004464,747.2350346950847,0.0,1253.8955837042108,746.9811708319069,1295.0,778.0,0.0,8,17,-0.052156950055196494,-0.029273474516993914,0.05816032282892036,-0.013949247248613905,-0.023773705567180947,0.06105194940139613,-4.3298697960381105e-15,0.05900584443440615,0.1133450123543076,0.0027885030292741364,-0.059461009206441484,0.10248196335489768,-0.05311351632896055,-0.05621734140513712,0.059005844434403265,-0.005814352561400171,-0.1054073367705417,1.0880185641326534e-14,0.0,1160.0,1244.8144660940677,1254.6715728752542,1264.6667261889581,1274.3857864376273,1284.1717514421275,1294.0707106781188,1303.6767766952967,1313.2828427124748,1322.5960155108392,1330.9091883092037,1169.3131727983646,1338.808147545195,1347.0,1178.885786437627,1187.9395183950935,1196.8384776310852,1206.444543648263,1215.7577164466277,1225.1002525316944,1234.9573593128812,670.0,741.0,748.0,754.6667261889581,762.0,769.1717514421274,776.0707106781189,783.6767766952968,791.2828427124748,799.5960155108393,808.9091883092037,678.3131727983646,817.8081475451952,826.0,686.0,694.9395183950936,702.8384776310852,710.4445436482631,718.7577164466278,727.0,734.0,255.13203435596495,0.025998737893533765,0.02610467605754054,0.026881028479640027,0.0010889160951996584,0.0017146648825103763,0.0012067496130006464
96,9,20220420,dauerProtocol2,p001_H12,m2X,p001,H12,20220420-dauerProtocol2-p001-m2X_H12_w1.TIF,20220420-dauerProtocol2-p001-m2X_H12_w2.TIF,wellmask_98.png,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/input_data/well_masks/,2451,5562,561,715,355,688,457.7800897592819,702.3569971440229,6.290437350716012,3484,0.9949812825675605,55.86331644420947,1,0.4406688241639698,0.15897145846086116,212.51930669712644,205.15603817582362,8.0,3.5213966084700803,3.1622776601683795,22.6863400449981,21.264940668738557,-87.75165872150254,440.1665222413705,0.7035017221584385,11.3387350756675,67.47394547984004,0.026321813464164734,0.0009765774011611938,1.555062620798479,0.034058138728141785,0.046814680099487305,0.027521201639969663,0.027529149522578556,0.02723735384643078,0.024704355746507645,0.0238040741533041,0.0014762443570642406,0.0018975508881298076,0.02832074463367462,456.22502722763653,702.3564705727474,0.0,457.7800897592819,702.3569971440229,505.0,700.0,0.0,9,18,-2.220446049250313e-15,-0.022416419985222813,0.04525692420818572,0.07185170895863191,4.440892098500626e-16,0.0,0.00803218221004487,-8.881784197001252e-16,0.09248882216186383,-0.021463572829747424,-0.05347055586741556,0.0,2.220446049250313e-15,-2.220446049250313e-15,0.0,2.220446049250313e-15,0.0059708006162284555,0.08033004669828392,0.10891237023898892,559.0,468.38160823698087,457.4384471871911,447.2288998428245,437.2089793371039,426.6800318496872,416.1510843622706,405.62213687485394,395.9216165121835,386.221096149513,376.1063622244694,548.8852660749563,365.67960457604386,356.0,538.7705321499128,528.6557982248693,518.5410642998256,508.4263303747821,498.31159644973854,488.1968625246949,478.0580736897428,690.0,707.0,707.0,707.2288998428245,707.0,706.0,705.0,704.0,703.0,702.0,700.0,692.0,698.169901144011,697.0,694.0,696.0,698.0,700.0,702.0,704.0,705.9419263102573,218.8632209957954,0.027733637560686843,0.027696660919425617,0.02711620701199514,0.0013732650147560473,0.0023813230696271303,0.0013360817832385572
96,10,20220420,dauerProtocol2,p001_H12,m2X,p001,H12,20220420-dauerProtocol2-p001-m2X_H12_w1.TIF,20220420-dauerProtocol2-p001-m2X_H12_w2.TIF,wellmask_98.png,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/input_data/well_masks/,3120,20172,1605,1051,1523,805,1572.071153846154,930.0407051282051,7.996585855089623,4734,0.9970839548249942,63.027830198839204,1,0.15466983938132065,0.12505336879032264,264.55934872645804,256.51705596314645,7.615773105863909,3.5259463388161527,3.1622776601683795,23.050616334414496,20.189166881146637,-17.85786298420851,559.9310242291876,0.6590621039290241,13.500785879790783,83.65053818374872,0.02549782581627369,0.001022355630993843,0.9444383616458986,0.03685053810477257,0.062470436096191406,0.027440621706891835,0.026811069930688693,0.026428626850247383,0.024872206151485443,0.02229343168437481,0.0014158797641133966,0.002329956423683104,0.027603570371866226,1572.3454220931658,929.1369680272574,0.0,1572.071153846154,930.0407051282051,1538.0,1025.0,0.0,10,22,0.20355948924565315,0.023507711454400892,-0.01577690424494982,-1.687538997430238e-14,0.059993535505278084,-0.004895569611243822,0.022016537936275782,0.08469196189188999,-0.03593816848422682,0.05382080282339219,3.108624468950438e-14,0.053548119171498154,0.0,0.04518214776562757,0.009802870969629618,0.007233894516815109,0.10348222880237845,-0.0005829523284601734,0.00029146985302497264,1599.0,1579.0,1575.0,1570.7222871427473,1566.63086578651,1562.5394444302729,1557.7409162928489,1553.0,1548.0,1542.0,1536.4254833995938,1600.322792206136,1530.212741699797,1524.0,1599.0,1597.0,1595.0,1592.4423881554249,1589.7651803615609,1587.0,1582.996551211459,806.0,920.1341666454096,932.2634559672908,944.2777128572527,956.36913421349,968.4605555697274,980.2590837071511,992.0814754519513,1003.7965512114595,1015.0974134085947,1026.5745166004062,818.6772077938642,1037.7872583002031,1049.0,831.9154328932551,844.8731493398827,857.8308657865103,870.5576118445749,883.2348196384393,895.8755880016467,908.0034487885408,275.72287142747507,0.026133883943037065,0.027067651528947387,0.02728298437855884,0.0016579243593252142,0.0031034031369442687,0.0012460778478129157
96,11,20220420,dauerProtocol2,p001_H12,m2X,p001,H12,20220420-dauerProtocol2-p001-m2X_H12_w1.TIF,20220420-dauerProtocol2-p001-m2X_H12_w2.TIF,wellmask_98.png,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/input_data/well_masks/,2953,24747,746,928,527,815,633.3460887233322,875.09346427362,7.601922212655802,3452,0.9977906739967145,61.3178308129286,1,0.11932759526407241,0.13154567647840226,250.737672918555,244.63237725207185,7.280109889280518,3.516662479927067,3.1622776601683795,17.241786097074133,16.65806236489387,63.17303361870321,531.1269837220809,0.8554461181923523,12.158693861216307,80.58806775510311,0.02635614573955536,0.0007171742618083954,0.6095245754492654,0.04180971905589104,0.045136187225580215,0.02763339513912797,0.027290236286861873,0.02708476409316063,0.025741970166563988,0.022552834823727608,0.0012379736538997228,0.0018540217999151846,0.027786679565906525,633.900830277704,875.3460152901092,0.0,633.3460887233322,875.09346427362,682.0,898.0,0.0,11,23,-0.14264294942086075,-0.11276649417059159,0.05669284444783512,-0.126373072383555,0.05516299986393075,0.007710035617652933,-0.054261136649916664,0.018968378445520184,0.008167016939608363,0.027575397511073463,-0.0633226917278657,-0.017773951055249926,0.0062080623665287105,-0.003102843381355691,-0.016947251976981714,-0.008528847318789556,0.06228565164000949,-0.062285651640022144,0.05607364972276524,528.0,622.6518289963233,633.1005050633886,644.0760930650351,654.788225099391,666.0861435713739,677.1289321881347,688.1360389693212,699.3941125496956,710.5644660940674,721.6970562748478,537.8334523779156,732.7020815280172,744.0,548.3573593128807,558.9648232278141,569.5431457505077,580.1360389693212,590.8083261120687,601.5204581464246,611.9396969619672,816.0,871.6518289963232,878.0,883.0760930650351,888.7882250993911,893.0861435713739,898.0,903.0,907.3941125496956,912.0,916.6970562748478,823.8334523779156,921.7020815280172,926.0,830.0,835.9648232278141,842.0,848.0,853.8083261120686,859.5204581464246,865.9396969619672,261.5634918610409,0.027047401715647987,0.027500651878151972,0.0272647216764403,0.0011102181950441042,0.00249452270677288,0.0011463848015016557
96,12,20220420,dauerProtocol2,p001_H12,m2X,p001,H12,20220420-dauerProtocol2-p001-m2X_H12_w1.TIF,20220420-dauerProtocol2-p001-m2X_H12_w2.TIF,wellmask_98.png,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/input_data/well_masks/,3003,17208,1503,1065,1431,826,1473.5797535797535,942.4528804528804,7.6836254111952,4051,0.9972358913600566,61.83476653824848,1,0.17451185495118549,0.13014689635220628,254.93117784717793,248.08063205337092,7.615773105863909,3.5279957713298207,3.1622776601683795,20.982680320683823,18.941535737942647,16.52141848484449,538.4751801064718,0.7412984448284374,12.746425624936819,78.90460090897977,0.02510109171271324,0.0008926521986722946,0.7167665488626527,0.03340199962258339,0.045502401888370514,0.02666616239526531,0.026275258377948644,0.026009002700448036,0.024185549467802048,0.02197299152612686,0.0010170638673884982,0.0022050503852420003,0.02690165489912033,1473.3970753823482,941.7597838061123,0.0,1473.5797535797535,942.4528804528804,1463.0,901.0,0.0,12,24,0.04644832482262373,-0.042016742565124776,0.00053029390810444,0.040959806662263176,0.09075639323616325,0.03963526083020397,-2.886579864025407e-15,4.218847493575595e-15,0.06962305717394335,0.031340682147833476,-0.21913610740087397,0.07407394121166955,0.06200111018097654,-0.06076907687286304,0.03998909543435336,-0.021582146691901283,0.04236212813040807,-0.06200111018097032,0.0829727199656165,1432.0,1472.478093850164,1476.0,1480.0030264984482,1484.0,1487.5279591467329,1490.0,1492.0,1494.0,1496.0,1497.147902612019,1438.0,1497.8233201134847,1501.0,1443.312402456422,1447.7819755617509,1451.544441885893,1456.0,1460.0,1464.2460544206929,1468.008520744835,827.0,930.478093850164,942.3402034610707,954.0030264984484,965.6683567692339,977.5279591467329,989.8249372021432,1002.3174409809711,1014.8099447597988,1027.3024485386268,1040.147902612019,838.191940699082,1051.8233201134847,1063.0,849.312402456422,860.7819755617508,872.5444418858931,884.0198201906625,895.6838968447441,907.2460544206929,919.0085207448351,266.41861807148035,0.02555521254677892,0.026651063368925202,0.026577681427953966,0.0015774219158555078,0.0029046471435567704,0.0011376865311460522
96,13,20220420,dauerProtocol2,p001_H12,m2X,p001,H12,20220420-dauerProtocol2-p001-m2X_H12_w1.TIF,20220420-dauerProtocol2-p001-m2X_H12_w2.TIF,wellmask_98.png,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/20220420_dauerProtocol2/raw_images/,/projects/b1059/projects/Tim/cellprofiler-nf/input_data/well_masks/,2933,24198,995,980,777,869,883.9253324241391,920.2870780770542,7.537893822801391,3309,0.9979339361896282,61.10983214433036,1,0.12120836432763038,0.13266305197548656,249.1700716927599,242.8373941550189,7.211102550927978,3.5190456131113623,3.1622776601683795,15.846500491968353,16.00878250340641,-62.76899676067913,527.0914498161482,0.8863705046841946,11.987029887735844,79.41463373601437,0.025818265974521637,0.0008697640150785446,0.6377322125051856,0.0312504768371582,0.05534447357058525,0.02743027434264495,0.027076247438122866,0.02681010216474533,0.025848783552646637,0.022705424576997757,0.0007986743733194031,0.0025222519624301405,0.027603570371866226,884.4933162384478,919.9970836606423,0.0,883.9253324241391,920.2870780770542,968.0,879.0,0.0,13,25,-0.048111734091903724,0.06275554137045702,-1.687538997430238e-14,0.0047739283426855295,0.053367852643431135,-0.08955230620212307,0.00036961157539749934,-0.0007391884369680746,0.00036957686156613434,-0.031161863342753282,0.06257238855877256,0.03245556931006632,0.015656164781833848,-0.011405913467155582,-0.1045533806126806,0.0037570638990311878,0.033260728929785266,-0.0483409731146387,-0.06275554137044859,993.0,894.2436814511276,883.8890872965258,873.2415999231105,862.5941125496952,851.9245166004058,841.0088311754566,830.5073593128805,820.0041630560341,809.5044155877283,799.0029437251522,981.7667261889577,788.6474873734153,778.0,970.7544155877284,959.5930717856868,948.3597979746446,937.1789321881344,926.479036790187,915.7617749006089,904.8911688245429,870.0,913.7563185488724,920.1109127034742,925.7584000768894,931.4058874503048,937.0,942.0,948.0,953.9958369439659,960.0,966.0,874.2332738110423,972.3525126265847,978.0,879.0,883.4069282143132,887.6402020253555,892.0,897.520963209813,903.0,908.1088311754571,259.7350647362948,0.026948488532483512,0.027607837154976583,0.02651851097225626,0.001428721275013401,0.0035902228351304354,0.0011039527650517351
