ImageNumber,ObjectNumber,Metadata_Assay,Metadata_Date,Metadata_FileLocation,Metadata_Frame,Metadata_Magnification,Metadata_Plate,Metadata_Series,Metadata_Well,Metadata_Well,Metadata_wavelength,FileName_RawBF,FileName_RawRFP,FileName_well_mask,PathName_RawBF,PathName_RawRFP,PathName_well_mask,Children_dauerMod_NonOverlappingWorms_Count,Children_nondauerMod_NonOverlappingWorms_Count,Location_Center_X,Location_Center_Y,Location_Center_Z,Number_Object_Number
2,24,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,2,2,427.0515386067585,1044.6458372663772,0,24
2,25,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,0,1201.3224755700326,1053.885993485342,0,25
2,26,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,0,1530.7313432835822,1046.2925373134328,0,26
2,27,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1,1,640.2949395770393,1096.5434290030212,0,27
2,28,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,1,1070.8479438954414,1100.7943895441504,0,28
2,29,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1,0,1362.6236979166667,1109.357421875,0,29
2,30,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1,1,813.149359886202,1327.0516832622095,0,30
2,31,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1,1,530.4952954459917,1364.565299209635,0,31
2,32,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1,1,1233.7224782386072,1333.289810547875,0,32
2,33,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,0,1421.4943181818182,1422.846590909091,0,33
2,34,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1,1,802.3057777777777,1477.6017777777777,0,34
2,35,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1,1,443.2166246851385,1585.601007556675,0,35
2,36,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,0,1481.3942307692307,1522.2548076923076,0,36
2,37,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1,0,471.9364161849711,1554.4489402697495,0,37
2,38,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1,1,977.4734317343174,1605.840590405904,0,38
2,39,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,2,2,849.0769857433809,1638.2107942973523,0,39
2,40,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,0,245.10441767068272,1550.4538152610442,0,40
2,41,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,0,1237.420168067227,1545.2689075630253,0,41
2,42,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,0,1478.0253164556962,1568.6962025316457,0,42
2,43,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1,1,653.946269982238,1599.0817051509769,0,43
2,44,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,0,1112.192546583851,1626.7950310559006,0,44
2,45,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1,0,759.4400731930467,1658.7776761207685,0,45
2,46,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1,1,745.2990063233966,1743.86766034327,0,46
2,47,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1,0,1559.9225440806044,1689.1845088161208,0,47
2,48,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1,1,1468.4849233811171,1730.3173504695997,0,48
2,49,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,1,1062.1562636403316,1810.9113924050632,0,49
2,50,dauerProtocol3,20220427,nan,0,m2X,p001,0,C02,C02,nan,20220427-dauerProtocol3-p001-m2X_C02_w1.TIF,20220427-dauerProtocol3-p001-m2X_C02_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,0,620.765625,1754.03125,0,50
3,1,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1,1,824.0093936806148,266.5012809564475,0,1
3,2,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,0,1315.5202312138729,195.5491329479769,0,2
3,3,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,0,1357.9753086419753,202.60493827160494,0,3
3,4,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,0,1392.972602739726,210.93150684931507,0,4
3,5,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,0,1452.2415584415585,217.96103896103895,0,5
3,6,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1,0,1286.7996411483255,265.89473684210526,0,6
3,7,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1,1,1528.1421864520455,433.9175050301811,0,7
3,8,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,0,1633.5401785714287,343.2700892857143,0,8
3,9,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,0,944.9869281045752,338.7450980392157,0,9
3,10,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,3,2,665.1027056874655,469.0574268360022,0,10
3,11,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,0,931.5704697986578,350.23489932885906,0,11
3,12,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,0,892.3326885880077,358.93230174081236,0,12
3,13,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1,0,758.9240506329114,387.3983618763961,0,13
3,14,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,0,397.69624060150375,406.9263157894737,0,14
3,15,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,0,1207.2857142857142,381.6703296703297,0,15
3,16,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,0,1237.6826923076924,392.7019230769231,0,16
3,17,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,0,757.2826086956521,432.4189723320158,0,17
3,18,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,1,1047.199167467179,562.6788344540506,0,18
3,19,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1,0,367.2590425531915,483.1372340425532,0,19
3,20,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,0,1038.6144578313254,516.289156626506,0,20
3,21,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1,1,562.6732128829536,588.7635506677141,0,21
3,22,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,0,784.3820224719101,581.5280898876405,0,22
3,23,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,0,477.19900497512435,605.2885572139304,0,23
3,24,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,2,1,1517.1832087015637,717.5180149558124,0,24
3,25,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,0,185.16666666666666,706.9834254143647,0,25
3,26,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1,1,512.8782452999104,737.6284691136974,0,26
3,27,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,0,737.0926174496644,758.8456375838927,0,27
3,28,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,0,1118.392405063291,744.2911392405064,0,28
3,29,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1,1,769.0135989879823,954.6710942441492,0,29
3,30,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1,1,600.658203125,987.703515625,0,30
3,31,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,0,626.625,997.9807692307693,0,31
3,32,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,1,371.7392500859993,1089.9477124183006,0,32
3,33,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1,0,220.1706073249884,1190.793231339824,0,33
3,34,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,1,1375.1440316686967,1128.584348355664,0,34
3,35,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1,1,628.0373952288846,1242.870728562218,0,35
3,36,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,0,0,1689.2695035460993,1186.9929078014184,0,36
3,37,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,2,1,1255.3692133985699,1237.5231464057208,0,37
3,38,dauerProtocol3,20220427,nan,0,m2X,p001,0,D03,D03,nan,20220427-dauerProtocol3-p001-m2X_D03_w1.TIF,20220427-dauerProtocol3-p001-m2X_D03_w2.TIF,wellmask_98.png,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/raw_images,/Users/timcrombie/Desktop/CP_test3/well_mask,1,1,923.392425463336,1238.982272360999,0,38
